M1,M2,t_merger,Merger,Type,GW-kick-random,GW-kick-aligned
29610369318.18182,16349715909.09091,9202407919.235746,Yes,iso,1946.7702299333287,302.0951118374547
30016761363.636364,1673650568.1818185,10263596574.133394,Yes,iso,122.10254380071397,16.330094718536127
409982954545.4546,4302784090.909092,7809879241.336696,Yes,iso,1.5537660686530235,1.2176918212812204
38052414772.72727,6849389204.545455,9322189248.30088,Yes,iso,622.2431198468788,160.19822435330192
71434659090.90909,5187244318.181818,4987038871.6676235,Yes,iso,60.93035829051499,68.89617122898923
4415596590.909092,2376875000.0,6532097268.043639,Yes,iso,730.2170935940936,131.75778512019178
179213068181.81818,1036808238.6363636,3174654592.9701214,Yes,iso,0.7310731021046204,0.5277821241989765
30539204545.45454,16253977272.727272,4548408760.488323,Yes,iso,1226.862534152142,313.94977517617724
68668181818.181816,2653323863.6363635,6073197748.578517,Yes,iso,28.51301197549232,28.819446398828592
9686278409.09091,1025419034.0909092,6926364515.999323,Yes,iso,260.87459693185514,59.40729583660234
367718750000.0,2099005681.818182,2914588545.877708,Yes,iso,0.5991742299710514,0.5471543168091381
626801136363.6364,34972443181.818184,8902825584.101656,Yes,iso,155.80142886249027,36.37268473455769
6550980113.636364,2660071022.727273,4431404239.821023,Yes,iso,559.0046927568309,261.54405431604357
34591761363.63637,8492755681.818182,10316494448.46494,Yes,iso,547.3876628051237,228.0945708814792
418125000000.0,139368892045.45456,6463087510.163601,Yes,iso,786.8520366821298,105.86662932550337
34397869318.181816,18138778409.09091,6944883615.835266,Yes,iso,403.07807061741335,210.6426051606188
3017088068.1818185,2425994318.1818185,5579074393.603014,Yes,iso,118.1105602997798,65.31217940323326
9944928977.272728,8557357954.545454,12825795702.741352,Yes,iso,283.0811441657354,118.75744576645793
8551079545.454547,2592187500.0,3545331072.118739,Yes,iso,405.6885932702555,256.99655163230676
5426349431.818182,3232698863.6363635,2452942012.497176,Yes,iso,831.9972804569859,83.31029207196502
16542755681.818182,11045653409.09091,4680301791.9233465,Yes,iso,1016.7499768565696,341.7735392109273
4268934659.0909095,1721590909.0909095,10538712320.567566,Yes,iso,127.19313564535763,313.574334675194
2675582386.3636365,2590980113.636364,8604267342.411306,Yes,iso,883.5710052247817,249.4105950785113
71088778409.09091,2082656250.0,3261928164.0074673,Yes,iso,9.56574639335547,7.1061977621933545
1891860795.4545455,1606221590.9090912,2690324836.859043,Yes,iso,1823.6216504984795,543.9952816618608
3801605113.636363,2555568181.818182,2500892003.3228917,Yes,iso,1197.6882483129307,431.3949416230521
40165056818.181816,2027173295.4545453,11536269948.10986,Yes,iso,29.628897848469496,17.27147655820368
76171164772.72728,9970696022.727274,3766171587.278617,Yes,iso,116.45703878400646,128.26529844714244
5945667613.636365,2309815340.909091,2468839871.7148433,Yes,iso,338.3785814129183,279.6321822473744
6059048295.454546,3961093750.0,2498642955.003407,Yes,iso,1374.395018780145,112.12453702176825
405913352272.7272,5158650568.181818,13120737390.531988,Yes,iso,2.0732463626829065,2.7187006472993787
3413153409.0909095,2697883522.727273,12253875495.908869,Yes,iso,1197.4866013291148,340.0006027096279
53363920454.545456,18880681818.18182,11304514683.20172,Yes,iso,391.23649562989704,249.38716497539346
30642045454.54546,9402201704.545454,2886373446.6082973,Yes,iso,967.7460919945194,117.8519709315532
76372159090.90909,1963025568.1818185,7084081547.528758,Yes,iso,27.289867892286377,11.39281724483596
5315397727.272727,1207166193.1818182,2487023106.496655,Yes,iso,715.7874391040424,118.88204683690431
82124147727.27272,2465411931.818182,4168793409.9431586,Yes,iso,26.71884334504381,18.17854263412528
144491477272.72726,3858792613.636364,12467211961.439823,Yes,iso,20.19686715198232,5.810200121030593
92142897727.27272,1382457386.3636365,12673009674.11486,Yes,iso,8.876784898547106,2.4528646210623424
20577414772.727272,6906534090.909091,10277280825.577011,Yes,iso,182.45610883087235,105.97254162790593
2634403409.090909,1176188920.4545453,8529051448.374321,Yes,iso,505.43319912224365,198.8531040046898
133542329545.45456,1023798295.4545456,8031961815.918837,Yes,iso,4.510353878143895,0.885171382114074
39672017045.454544,1076159090.9090908,8564654229.986495,Yes,iso,8.413215155723538,8.069992702837643
6700880681.818182,6227613636.363636,13251644857.947111,Yes,iso,771.0866355232785,132.19596691316568
21873295454.545456,4425866477.272728,3371054152.5662007,Yes,iso,861.3982731575171,87.38611088337265
3085355113.636364,1160539772.7272727,8682553944.58364,Yes,iso,795.3470462294378,160.83725082483494
4156548295.454546,2454190340.9090915,2520149977.9360957,Yes,iso,408.8666948045854,139.5083115512622
8791803977.272728,3092443181.8181815,2598244811.093268,Yes,iso,1050.0507266866387,240.8884258504162
8549673295.454545,5410625000.0,2608473268.4823847,Yes,iso,1078.2615752311635,83.05662833931909
3305923295.454546,2282897727.2727275,2573567708.3475003,Yes,iso,178.40753344038527,423.5859164074944
7961065340.909091,4316207386.363636,7319370148.486223,Yes,iso,479.8933976291843,188.88305465887228
1861463068.181818,1493934659.0909092,2563347004.899,Yes,iso,1828.5351257953796,80.47584143968317
61316477272.72727,3169417613.6363635,13072110511.200748,Yes,iso,35.3511998409589,14.53360449347838
5920596590.909091,5425568181.818182,2612560303.660411,Yes,iso,2085.674228613167,18.02317210818323
663647727272.7273,1592457386.3636365,13485609800.489777,Yes,iso,0.298356402551311,0.0533300194642454
3909176136.363637,2259701704.5454545,2605207987.989998,Yes,iso,270.82615185156527,197.11848368979568
174446022727.27274,2155326704.5454545,9483290404.631355,Yes,iso,5.702682454269857,3.9243569251843513
142046875000.0,3465894886.3636365,4588780216.239427,Yes,iso,6.630773708934444,8.555420358198777
18609943181.81818,5983593750.000001,5734896364.8358135,Yes,iso,905.1260585805445,143.53996572821313
17296590909.09091,6061406250.0,4804893232.003622,Yes,iso,1166.2006745122362,165.53404950081796
5928480113.636364,4744460227.272727,8301917174.120833,Yes,iso,221.71011118082296,310.86615622617273
2488678977.2727275,1889034090.909091,6965410433.165331,Yes,iso,2129.5576347757124,51.38217362557899
22603977272.727272,4877002840.909091,10392656691.33419,Yes,iso,370.6737341988895,120.7679186324128
121341903409.09093,8273963068.181819,12184819134.079773,Yes,iso,64.99299009334942,55.18342070198343
8535866477.272728,4564303977.272727,4425527814.663405,Yes,iso,1227.3217677674793,153.3185884835332
31622585227.272728,25242897727.272728,3816564889.816296,Yes,iso,1337.0645930922176,579.2149008380724
2059815340.909091,1166911931.818182,8174397536.323225,Yes,iso,1249.8262783048192,280.15882817223104
3430468750.0000005,1656178977.2727273,2617353986.0975933,Yes,iso,191.36993709756385,130.0140901517908
4073451704.5454545,2111789772.7272727,2670911107.2626624,Yes,iso,948.0603820461179,151.6062917879266
381704545454.5455,1579730113.6363635,12361708550.342278,Yes,iso,0.2631985647906446,0.13024846454637862
8583565340.909091,3559389204.5454545,5259212049.583317,Yes,iso,381.7620098213567,316.95564768554044
3818806818.1818185,1245102272.7272727,9023209501.061611,Yes,iso,211.97537255123282,244.99066517754284
18027840909.09091,2409928977.2727275,4094269549.544912,Yes,iso,191.68592822702624,88.66656672621352
4969588068.181818,4440198863.636364,3625300247.858515,Yes,iso,454.78972294708893,229.6758746581951
25454119318.18182,1044791193.181818,3654955624.022332,Yes,iso,26.460480477297903,13.768040769509579
2760710227.272727,1317191761.3636365,4702924729.258463,Yes,iso,263.2546220987918,223.37743842889304
1251349431.818182,1087917613.6363635,2815925906.9916735,Yes,iso,1349.1804742030192,204.3455930332265
67723295454.54545,4911605113.636364,10827075333.14346,Yes,iso,154.20989318858943,27.30078082496415
3157613636.3636365,1723451704.5454545,2790505897.9881263,Yes,iso,897.9032688588356,141.14432070155596
5533863636.363636,5085894886.363637,2967940853.047965,Yes,iso,1152.2813652597733,34.525038823571094
5961463068.181819,2644190340.909091,2785154424.9412827,Yes,iso,917.2219544996486,179.91434413667557
231589488636.36365,1676903409.0909092,13062704295.022713,Yes,iso,1.0450374112139462,0.5226748248060301
16963494318.181818,1568821022.727273,2763791979.8229523,Yes,iso,90.31017168151918,35.136202449053386
15147585227.272728,6615539772.727272,3765401276.060641,Yes,iso,1295.1179817848245,373.9998863994624
101006392045.45454,3574772727.2727275,7031997333.596737,Yes,iso,16.68480534959295,10.951856655819446
5121292613.636364,3346704545.4545455,3585660883.4996266,Yes,iso,845.7800188677662,110.45272914124712
1915042613.6363635,1675213068.1818182,2657280005.1211343,Yes,iso,2399.5633180683885,186.9321363403598
19056392045.454548,14525568181.818182,3872028968.75147,Yes,iso,1151.7915342611086,268.822946505262
390643465909.09094,102162500000.00002,3205801519.6958866,Yes,iso,287.72573012276507,154.91620541073442
4195454545.454545,1417296875.0000002,2667871602.533208,Yes,iso,481.5566097590763,122.60644940518907
175004261363.63635,55014914772.72727,13096540472.614162,Yes,iso,822.3011467189709,262.92398151319406
9999786931.818182,4453750000.000001,8492695817.477863,Yes,iso,994.5392167435461,163.25008728310502
63760511363.63636,31546875000.0,5296718917.267059,Yes,iso,727.5915759546248,124.99941345912893
11882258522.727272,2435497159.090909,8442235978.548052,Yes,iso,610.7938949834208,191.8411694494815
276923295454.5455,222416193181.81815,5161056497.432193,Yes,iso,603.404340459711,69.15540797091184
5369303977.272728,5128664772.727273,3435816686.5363984,Yes,iso,762.3314871466782,214.71987505234955
372055397727.2728,2711122159.090909,7238532896.906348,Yes,iso,2.6651299961780435,0.3947051486484035
6143125000.0,4152343750.000001,2699379053.12082,Yes,iso,1226.9384805733218,256.4529556581877
85645738636.36365,14306250000.0,6010127618.224008,Yes,iso,110.86670530451599,181.23946853544604
91199715909.09093,3423977272.727273,10836776374.573122,Yes,iso,33.52105555151743,25.410218440160943
11850568181.818182,3980014204.5454545,9331949543.640972,Yes,iso,720.0254569781227,154.9343347796059
6361846590.909091,2916036931.8181815,7981937211.390846,Yes,iso,425.5601659827154,130.08761616412244
4041235795.454546,3052769886.3636365,2717697335.986369,Yes,iso,407.1766162566191,130.94999276867296
7230553977.272726,1386448863.6363635,10616501467.094051,Yes,iso,228.78977301393672,174.9362061122324
1088906250000.0,21961789772.727276,5040257121.386244,Yes,iso,10.005537762917532,4.859666673091683
5801818181.818182,3855781250.0,2725559957.1412225,Yes,iso,1137.5658137438475,184.45935997675932
18461789772.727272,5529914772.727274,3775377473.162425,Yes,iso,477.6332171288967,246.83638211328693
15903409090.90909,2663309659.0909095,11687705178.480915,Yes,iso,272.7291724250317,180.97285081108254
2350099431.8181815,1869289772.7272727,2739478431.9250236,Yes,iso,592.466765065096,48.24512415150934
9514048295.454546,1860894886.3636365,7837275767.631723,Yes,iso,836.1215498751754,139.62871867605537
2183338068.181818,1230446022.7272727,5894171635.0915575,Yes,iso,1078.146771604621,376.19150860416113
6137698863.636363,1103488636.3636365,11806607614.042065,Yes,iso,103.7380176963481,101.0939228512224
1736136363636.3635,37008096590.909096,9612124379.224972,Yes,iso,8.080333637440013,3.036928065332947
710008522727.2727,3784446022.727273,9286831631.327593,Yes,iso,0.894306205343753,0.6310786676185856
3800369318.1818185,1606548295.4545455,6337441373.510445,Yes,iso,374.86136924543325,361.8426423204403
6436917613.636364,1099987215.9090908,2745586002.201493,Yes,iso,154.62132766359642,112.03327640611612
203359375000.0,2290170454.5454545,9158688136.310026,Yes,iso,4.223363790045108,2.195914834425668
19803409090.909092,7031221590.90909,2874436316.4851027,Yes,iso,157.85756054980456,206.91077509516546
3918835227.272727,2770511363.636364,3263742733.78664,Yes,iso,592.1732963007862,289.553342425477
26773295454.545456,11065923295.454546,3300304282.49707,Yes,iso,162.31040217423768,241.33090907471498
82163778409.09091,36309659090.90909,4968745604.557967,Yes,iso,512.5906403614896,116.53972666001657
15381676136.363638,3170071022.727273,2820076665.0259714,Yes,iso,240.53167859841642,85.44835424306164
4520781250.0,1617684659.0909092,2801553560.938047,Yes,iso,601.8043232058635,301.62526568980195
9493948863.636364,1361869318.1818182,2818643835.6993294,Yes,iso,132.31949439259313,67.0662306437275
15297727272.727274,3077400568.181818,7309138994.280874,Yes,iso,325.67901187040167,121.07051777886622
290950284090.90906,3291974431.8181815,6951376855.518266,Yes,iso,2.1029698267827923,2.3634810341658596
155546875000.0,15079119318.181816,4954860695.446926,Yes,iso,194.96842531419304,40.063661415077156
3322244318.1818185,3300994318.181818,4177924352.8218126,Yes,iso,511.8287953044652,185.08122554703968
2425340909090.909,68592755681.81819,6613295030.389433,Yes,iso,24.849504429545377,6.495446032193365
6080866477.272727,4202343750.0,10685240213.28477,Yes,iso,1425.7824116849567,249.59339705689513
1762357954.5454547,1466960227.2727275,2878743582.390964,Yes,iso,2045.5393668022875,294.25270518202115
8174218750.000001,4874147727.272728,10423425283.566969,Yes,iso,859.9905319721909,80.3267579731903
7023636363.636364,3472812500.0,3021905710.0744524,Yes,iso,1143.4352892770698,110.26069921563399
83474857954.54546,2886661931.818182,8683256776.61472,Yes,iso,17.339081956051476,7.525104418627601
1198657670454.5457,2023323863.6363635,5410620613.198961,Yes,iso,0.03343085756409019,0.039521876982969745
1475994318.1818182,1369009943.1818182,4592809825.062153,Yes,iso,1773.0212592809025,55.58733352333392
721762784090.9092,3585781250.000001,10277669951.548346,Yes,iso,0.34644204149118574,0.26545974620356777
72834943181.81818,3656761363.636363,3225287427.1257715,Yes,iso,56.88170393750528,31.364264464149723
246961647727.27277,1187105113.6363635,11793594056.114832,Yes,iso,2.1692331854594946,0.4465876327717339
8109332386.363636,7742883522.727272,4677090832.737081,Yes,iso,616.2999783071278,173.22460788739411
4644375000.0,1240643465.9090908,4673518427.494684,Yes,iso,1120.6597544249576,164.00304855425017
12487386363.636366,1307794034.090909,4559136581.127642,Yes,iso,89.1126037636318,91.38684867395557
11344161931.818184,4061818181.8181825,10405935604.015455,Yes,iso,458.5313460045079,120.99732207802073
7043281250.000001,3946732954.5454545,2933254086.1234164,Yes,iso,269.58188413687606,351.5061944763777
93969886363.63635,58392329545.45455,13314042978.535427,Yes,iso,522.6557448676101,269.03201916724197
19109801136.363636,9380625000.0,5438401317.324835,Yes,iso,1279.478318292633,97.37600200143302
104307528409.09093,8527130681.818182,12527332524.817663,Yes,iso,44.397033333879,84.38682592085661
274335227272.7273,133561789772.72726,8151176239.789963,Yes,iso,102.59723060308212,222.42778052786917
89578551136.36363,44707244318.18182,4231970342.074183,Yes,iso,2455.694444135438,266.27190097758836
6106349431.818182,2422386363.6363635,2836953876.9414077,Yes,iso,2107.1356214601183,349.4993436389
33374147727.272724,2405298295.4545455,12927687627.75125,Yes,iso,320.1385523016312,72.8901849860752
23121874999.999996,21311505681.818184,4159545944.88163,Yes,iso,670.6037989476421,175.90839906099487
4488565340.909091,1386938920.4545455,10050187440.708096,Yes,iso,345.382149398056,209.82830507600386
1251296875000.0,83902840909.0909,4844540741.524278,Yes,iso,44.08945925530822,31.230289478748865
61068181818.18182,47184801136.36364,4410152542.67421,Yes,iso,1807.198579086669,421.66764481146276
13380269886.363636,5654914772.727273,5374699737.335508,Yes,iso,467.36861153084874,177.50512691059797
32373295454.54546,3526775568.181818,8891803946.718327,Yes,iso,168.53063507656046,48.01390245139386
409690340909.0909,126240482954.54549,3176817051.2863636,Yes,iso,812.4511620457789,105.03313154106877
11941306818.181818,6957642045.454547,9613856287.35732,Yes,iso,88.20110814095632,93.94613534013385
43546448863.63637,23572585227.272728,3370235237.0698714,Yes,iso,754.6908999515707,121.40239794400642
10761789772.727274,9832855113.636364,6333586521.595914,Yes,iso,1638.2474912051616,39.239551611861465
2314730113.636364,1770809659.0909092,3252272944.1328006,Yes,iso,568.5507224196671,377.47003509248225
24811221590.909092,7373963068.181818,5392130247.148784,Yes,iso,1146.6411246142738,161.22938325064644
