M1,M2,t_merger,Merger,Type
1.4631928691415377e+40,7.444787320427203e+39,114003033434.7,No,iso
5.5300107527534384e+41,9.210630859007347e+39,16526435138.407017,No,iso
2.3700348702426066e+40,1.3021570896275471e+40,11825550893.007236,Yes,iso
2.46834253211692e+41,1.9037103888763276e+41,226644622950.78055,No,trip
4.835564254303823e+40,2.1700443337163043e+40,20081098016.763756,No,iso
8.327087711632682e+39,3.6594085180025693e+39,84058265956.96512,No,iso
4.823503870571038e+39,2.585158787574591e+39,8990787971.382671,Yes,iso
7.800921696274245e+40,2.0996450211777406e+40,41093656447.57971,No,iso
2.007551140149359e+40,3.986253390498562e+39,44277895862.88234,No,iso
4.5721281908947215e+39,2.5030323759122513e+39,11193705822.623823,Yes,iso
9.394050371795886e+40,1.190978428064639e+40,40754069617.53236,No,iso
8.429812806799284e+39,3.579109522798101e+39,15226985018.709848,No,iso
9.937332528939025e+41,1.1213869070360462e+40,26767361110.258858,No,trip
2.0936882649031632e+42,3.0593549994943293e+39,48612284906.43909,No,iso
2.9492863451461716e+40,1.0557722057488495e+40,209589706665.3981,No,iso
4.2629925938096335e+41,4.4902475060203797e+39,10759081113.7262,Yes,iso
2.7559784474750846e+42,3.9056437062517966e+40,19450031742.062298,No,iso
5.337298813154393e+41,2.13049644307779e+40,14058743846.30125,Yes,iso
4.41034393323338e+41,3.1897879083421076e+39,35491821020.43973,No,iso
3.1489464215093043e+40,5.906226938516196e+39,21246506494.91866,No,iso
5.280047295996653e+40,2.6112820871400544e+39,56763177359.82043,No,iso
3.5710033632399996e+42,6.62617818289252e+39,32865020762.824932,No,iso
1.0920974036849967e+41,4.54320586550275e+39,73067795776.04776,No,trip
6.818890122491567e+42,1.3890709369870931e+40,37582703003.7593,No,iso
8.709997834034009e+40,5.257451729284175e+39,60132314165.571175,No,iso
1.13618417878688e+41,2.2289622739190902e+39,61862503627.97853,No,iso
1.7428469005585197e+40,4.2205976617653476e+39,53748702434.737404,No,iso
1.3731015202130495e+40,6.558137282629571e+39,165766840436.1918,No,iso
5.762519134224837e+41,3.841867719205828e+39,29227907379.833282,No,iso
4.604524584668737e+39,4.404214885762621e+39,31062091865.247677,No,iso
3.046419037551436e+42,8.752449254995077e+40,11234684221.832716,Yes,iso
3.345358385157518e+40,6.067276840259381e+39,55452744197.57184,No,iso
1.2855945392273008e+43,3.6898560441476335e+39,115157882001.97531,No,iso
1.622333445497519e+41,4.1103877851252373e+39,29952258263.179718,No,trip
3.490845590327484e+41,1.558300433880196e+40,11943346314.858936,Yes,iso
4.754672125473152e+42,2.8716140845720287e+39,47639441649.85616,No,iso
1.2092469437516773e+40,3.349453831624154e+39,93579933367.70831,No,iso
2.422962160820747e+42,7.48667385222046e+39,26012176980.8255,No,iso
3.3897586737475366e+39,2.5561969199408724e+39,475855499864.41034,No,iso
1.8342742123688832e+40,1.573623052557095e+40,45442824031.05919,No,iso
1.521845311435452e+42,5.846574642395254e+41,9592669148.101974,Yes,iso
8.162366030298718e+40,2.743836154812967e+39,49024598251.37902,No,iso
5.625928933447908e+40,1.4612327037292301e+40,218751732143.6435,No,iso
1.6498181279574093e+40,3.376088355886488e+39,62038061100.74385,No,iso
1.2361865081646288e+40,4.316035686667176e+39,30076676063.923977,No,iso
2.55088696176344e+40,1.5991390962671606e+40,79405015001.99368,No,iso
4.031755212965814e+41,3.3891937845797248e+41,11842089113.796614,Yes,trip
1.1366021967710608e+40,5.450050691049658e+39,71232528595.96384,No,iso
3.024021182047692e+41,1.7422283469197658e+41,10709687272.30384,Yes,iso
4.671774640096749e+41,2.1553459175698376e+41,11378165227.857758,Yes,iso
3.2126376751801012e+41,3.4232001124820044e+40,12553424287.228039,Yes,iso
1.286639584187753e+43,6.395675157966856e+39,78893783271.72339,No,iso
1.6872589819999855e+43,4.223789285563485e+41,20281515206.57526,No,iso
2.9430160753834592e+41,3.988823636212106e+40,9893916604.548162,Yes,iso
3.116917205694367e+42,5.088521623650013e+39,103405381202.12204,No,iso
1.0007774208165175e+40,5.027824282568619e+39,34067194020.304005,No,iso
8.352422990809048e+39,3.5292580537386974e+39,9096464235.457863,Yes,iso
1.2470295557407793e+40,6.47289550720675e+39,312076361456.1748,No,iso
5.380682301242351e+39,5.115014925620393e+39,9110599583.726517,Yes,iso
4.172723304793285e+41,1.632120150329861e+40,9909084735.656914,Yes,iso
7.121924916564285e+39,4.6827899788690817e+39,9188192655.573849,Yes,iso
6.5736717347444e+39,2.3057307118247337e+39,48111810260.46799,No,iso
2.9249678664718677e+40,9.113865344561161e+39,170196239231.6408,No,iso
7.13443721163132e+39,6.77934788074473e+39,9120684974.595366,Yes,iso
3.565552182770614e+42,4.3706322247362e+39,24255849177.345016,No,iso
1.3118986033264643e+40,7.362708924344126e+39,75802714890.72488,No,iso
1.7831573915735802e+41,4.6445752266666036e+39,61929215114.48998,No,iso
4.228647332406668e+40,2.814678905348263e+39,134713307556.77388,No,iso
1.0360180315504659e+41,5.840558572758056e+39,34046917885.774635,No,iso
2.246095362378827e+41,2.5710986961877517e+39,39267901359.38101,No,iso
3.813425549606496e+41,2.1632967326067906e+40,18347565573.99048,No,trip
1.5132420494096763e+40,5.3973465316928034e+39,86356018711.673,No,iso
2.569251508609007e+41,1.766171174297475e+40,36024678647.2025,No,iso
4.2958408989178993e+39,3.1430433297056696e+39,9123653521.375082,Yes,iso
9.54933840402739e+42,4.651918785848159e+39,75466854055.21085,No,iso
2.6401676947361186e+40,2.185914894885981e+39,201686516253.2192,No,iso
6.950424565216578e+39,4.7058939458325903e+39,19094674599.60714,No,iso
8.554173157093084e+40,1.1578702739391806e+40,30742835281.728516,No,iso
9.780180362453743e+41,5.737861722049845e+39,22217660877.021828,No,iso
1.2622335476924378e+41,8.225040483467455e+39,24623824058.309532,No,trip
7.472410400733208e+40,3.564761337935677e+39,41566945328.29756,No,iso
1.1267420563469033e+42,5.278211406201264e+39,32543315428.589897,No,iso
1.040619053822294e+41,2.488783046654195e+40,12572427163.489412,Yes,trip
2.5691018129795364e+41,2.809724827346552e+40,16456751120.422262,No,iso
5.158596124917084e+39,2.5371262616355416e+39,136456566732.15227,No,iso
1.4808569534190172e+40,4.265280394939272e+39,20960029266.857475,No,iso
4.0295521452113476e+40,8.593828376673482e+39,14462597369.965553,No,iso
6.950311587383016e+39,5.3128108677297457e+39,9308216579.544153,Yes,iso
5.620534241895303e+39,2.5601511441155563e+39,23610517077.717644,No,iso
4.022039119279449e+41,2.121096687325399e+40,14192481734.406199,No,trip
8.77719140054524e+40,8.8617270645083e+39,137344478509.66794,No,iso
1.2920738179821038e+43,3.0653710691315266e+39,153501073893.3538,No,iso
4.775798980349319e+39,3.042267102168018e+39,9192705151.173777,Yes,iso
2.8003420182691963e+40,8.662716610688149e+39,9254857498.389406,Yes,iso
1.3793153010589808e+41,1.6876600533091318e+40,23390170436.937817,No,iso
3.6097830046102895e+39,2.737153515957752e+39,311866523969.8909,No,iso
1.0505582787299453e+41,2.6325981798874387e+39,713950620504.629,No,iso
1.531815605247333e+41,1.297287745001008e+40,72816423579.99998,No,trip
3.985377812288453e+41,1.3768439109498036e+41,9605332864.286335,Yes,trip
1.5407549763279568e+40,2.634202465124024e+39,71779851510.06064,No,iso
2.4537768649248887e+41,2.923160221134869e+39,63172410248.370415,No,iso
1.010301452185827e+41,2.4407787651735357e+39,27989740169.63763,No,iso
2.6585604860400755e+41,3.30762378874768e+39,29268013117.5548,No,iso
3.0623206676253427e+40,1.1051378701239356e+40,32970130179.565144,No,iso
1.6982771452181572e+43,7.557793398447983e+39,78448183703.63908,No,iso
1.4076868595123359e+40,2.3128313686641298e+39,57943210119.15168,No,iso
1.48268154543105e+41,1.3622556481910601e+41,49236640851.398056,No,iso
1.6945036855771734e+42,5.68659803007091e+41,13284102738.951258,Yes,iso
8.566685452160118e+40,3.1574197590264834e+40,49077541803.77497,No,iso
3.5737995646206694e+42,2.9142067278250494e+40,21101849848.283596,No,iso
7.216967519048646e+42,1.878510683100237e+41,20515532453.38605,No,iso
1.229481273742701e+43,2.467108249285251e+39,148194070308.88574,No,iso
1.762058781155804e+40,1.9888561331406224e+39,224172923813.79922,No,iso
3.607353981188699e+42,3.0693252933062105e+39,32260225679.44494,No,iso
4.037149904518418e+39,2.913952527699535e+39,43090112853.46322,No,iso
2.0453196299092655e+41,1.8890741105383204e+40,33105200594.721916,No,iso
5.083946021390736e+39,2.632488026499715e+39,39864616490.794586,No,iso
1.5899116317109526e+42,1.751269398050596e+41,22406858400.855247,No,trip
2.4321755031477596e+42,8.164964520470653e+39,31427827611.40961,No,iso
2.7383200120892833e+41,9.369873115413534e+39,35614159530.50754,No,iso
1.7033103077033617e+41,4.161538499270608e+40,23738429143.72972,No,iso
8.895055525409203e+40,1.428254474112369e+40,13432191559.973112,Yes,iso
2.6132789703482697e+42,1.6040084408936997e+40,20996181185.2303,No,iso
1.2024541515087387e+40,2.1417688064214772e+39,13097960567.786932,Yes,iso
2.837071111960328e+40,1.4684378650646718e+40,14309525557.835894,No,iso
3.2300080170903187e+42,4.988197307446611e+39,38559077678.808136,No,iso
2.6293867849684272e+42,3.602269978678391e+39,32382300709.936302,No,iso
1.1388448067672743e+40,1.0553541877646687e+40,307671725364.4823,No,iso
4.0098657577131006e+39,2.1960235865439756e+39,154551547690.9643,No,iso
1.3089272863037734e+41,2.539566582840489e+40,118009665039.07372,No,iso
7.619620517865e+41,5.654710036547926e+39,31701006551.92838,No,iso
2.8917241389461344e+40,2.237048662356318e+40,80604115768.23134,No,iso
4.672678462765248e+39,4.0088489572110396e+39,37425171507.75394,No,iso
8.122880277468662e+41,1.7111622671359479e+41,11401436335.481077,Yes,iso
1.427415613698168e+40,2.4784935904625004e+39,44883196764.01625,No,iso
2.6103923867007506e+40,3.281949576070627e+39,681330093524.924,No,iso
2.146903648956888e+41,1.3081081970104458e+40,13620430365.162102,Yes,trip
5.836039459415561e+41,1.7780112512548135e+40,32364084384.00288,No,iso
4.562948741917778e+40,2.5128219051904325e+40,170723528543.0539,No,iso
5.993671781693485e+39,2.7082001216615503e+39,9245430971.412075,Yes,iso
2.997838569119608e+39,2.6130840835853747e+39,22258876393.53195,No,iso
2.826225239938339e+41,1.356400571966689e+40,10415632499.95173,Yes,iso
8.992640129148716e+39,4.299484434050286e+39,13501704631.52191,Yes,iso
6.483035267768973e+41,6.683457944508652e+40,10310052678.91848,Yes,iso
5.999687851330681e+42,2.9424229417572567e+41,11068881661.920788,Yes,trip
3.249892115797299e+41,2.1641271196834744e+39,16230957830.136082,No,iso
2.2871825759996287e+41,7.020047155149401e+40,9893906651.305004,Yes,trip
2.5681584480692907e+40,1.547844335383997e+40,696335381095.1504,No,iso
1.8095857312896624e+42,4.2001486738905554e+39,28431857989.571857,No,iso
1.7046095527893293e+42,7.480573049208089e+39,19892037145.54362,No,iso
1.9661023974611572e+41,1.7239457090035323e+41,11469643262.422937,Yes,trip
1.7271232105724744e+41,1.0100952676395755e+40,56044101650.95267,No,iso
8.252550585939895e+41,5.451462913969187e+41,19500033960.811005,No,iso
2.8510238744052837e+40,4.744504120452537e+39,33149505855.841007,No,iso
4.453077798778354e+40,3.2721487490090897e+39,17066431054.743582,No,iso
1.3273370242827647e+41,7.706331005124134e+39,77111174228.77025,No,iso
1.479998321883943e+40,2.3405787245870527e+39,9262921814.138523,Yes,iso
2.6846470678096312e+40,2.2550827490387146e+39,13554338627.325098,Yes,iso
2.976231558450802e+40,1.1826491372852517e+40,681150840405.0916,No,iso
6.600842903716155e+39,2.885199669057907e+39,364582816234.6732,No,iso
1.4618907996097311e+41,5.256632639990848e+39,16986639481.371784,No,iso
3.9332102976410195e+40,2.0059609771419682e+40,39875200417.37732,No,iso
2.8438497819740717e+40,6.788273129596159e+39,9301490294.90634,Yes,trip
1.0570177863638749e+41,2.4809028427632185e+39,11272062015.833473,Yes,iso
2.794099992964874e+41,4.2505367876593806e+39,54665160502.06836,No,iso
2.0423935040199994e+42,8.096838886832533e+41,12757956262.947517,Yes,iso
4.906203644738707e+41,6.247222284665877e+39,23317137717.007744,No,iso
6.597086390750205e+39,3.6828514184667656e+39,31239400251.19942,No,iso
1.7683008064601264e+41,2.8444429156002747e+40,38912622332.4592,No,iso
1.1555146861094048e+40,2.9566299043277266e+39,55078373767.96733,No,iso
1.0622430111661354e+40,7.16045035780906e+39,11218537260.831186,Yes,iso
2.349139619925243e+40,2.2783929005484747e+39,34118900823.10567,No,iso
1.5287341348369188e+43,2.250094777686935e+41,20263220974.346607,No,iso
8.810096194570288e+40,6.137379585984843e+39,138779048675.19522,No,iso
5.862419783552379e+39,3.110166780139014e+39,56147890166.17943,No,iso
4.838586411351617e+39,4.458416001414177e+39,9309995148.503517,Yes,iso
6.812789319479197e+39,3.05842293236744e+39,63811013157.4152,No,iso
6.628889650898018e+40,7.895512387424354e+39,11872458997.657888,Yes,iso
2.4926949041412923e+40,7.299074159590111e+39,20285183511.84209,No,iso
1.6578480274778565e+40,2.2393279901484392e+39,107438522070.5482,No,iso
2.1539845346754106e+40,4.879371409267639e+39,106536520787.70377,No,iso
4.2973378552126005e+39,3.0235127817966613e+39,9344593560.71069,Yes,iso
7.424620777136317e+41,2.5838143513551985e+39,75884102290.03055,No,iso
4.978650680510589e+41,2.5317061500703856e+39,185555733343.16605,No,iso
4.2722850206201406e+40,7.511896153563261e+39,23364588365.52862,No,iso
4.617658257820365e+40,3.379392957518188e+40,89817353061.7873,No,trip
1.1913794993737854e+42,3.6524603812384826e+39,64567835808.466034,No,iso
2.7039041395403405e+42,3.1123133589766993e+40,16136223982.882172,No,iso
8.986200392635661e+40,2.350944440816402e+40,45995295809.60593,No,iso
4.316261642334301e+41,1.284789572163169e+40,53815961303.54227,No,iso
1.2461257330722802e+40,1.1163509201050027e+40,22574318820.39623,No,iso
3.570494962988969e+40,3.567190361357269e+39,187410091327.019,No,iso
3.1604984049910586e+40,2.253823046194494e+39,142778240056.03708,No,iso
3.4384521200129264e+41,1.3690088981922519e+40,9958656632.502842,Yes,trip
2.9529016358201685e+40,2.309018366781399e+39,60755325634.920715,No,iso
1.2990191303003517e+40,4.243503917520122e+39,11582235802.179125,Yes,iso
1.742279186944869e+41,1.489367008732104e+40,14987664025.756678,No,iso
2.0616251557381575e+40,2.740715142160806e+39,20879924825.843052,No,iso
1.5373910613336367e+42,9.468079097237641e+39,25408772202.088764,No,iso
1.540980931995082e+42,3.088503280553426e+39,10459090882.427858,Yes,iso
4.6686395052153926e+41,9.603200586178259e+39,14618605325.676311,No,iso
2.975327735782302e+39,2.4963892792987826e+39,14033962702.633848,Yes,iso
1.841106546853569e+42,2.287114789299491e+41,10951036113.269613,Yes,trip
6.402227872313474e+40,4.705413790039951e+39,114578934177.49368,No,iso
9.014840273443726e+39,5.0578481418378233e+39,499676770982.01965,No,iso
1.0513688946857554e+40,6.2014945065315e+39,19671704573.658783,No,iso
2.1497789348210506e+41,4.7010076545310175e+39,34806989417.247986,No,iso
5.732297563746897e+40,3.3284681990399405e+40,88180026924.32907,No,iso
9.701265345710412e+40,5.033303707496394e+40,23764280681.310368,No,iso
3.0430014580861733e+40,1.960741599258622e+40,37753188043.21885,No,iso
5.435702506187235e+40,6.496733830088413e+39,24343830533.179966,No,iso
2.634750407616802e+40,8.813146596076471e+39,83661515254.23753,No,iso
9.1266600842121e+40,1.2868542420715216e+40,24061760933.697685,No,iso
9.212833926761813e+40,7.653542112392108e+39,41926712420.07314,No,iso
2.468170240920737e+40,2.624390340279131e+39,24191975469.846977,No,iso
5.183535981675982e+40,1.1513514529426308e+40,10173098743.67981,Yes,iso
2.4379712660095105e+42,4.557215116864486e+40,10224515820.124334,Yes,iso
2.649075996912513e+40,1.589363689218175e+40,106296125225.57701,No,trip
6.616490333664546e+40,2.6036447855912372e+39,10193853178.708237,Yes,iso
4.508154492640018e+41,1.1773702480120492e+41,31403813375.995277,No,iso
9.109628675802571e+39,3.6760445039946314e+39,17648999835.072765,No,iso
1.4092854958572438e+42,1.0062483724067763e+40,36707962343.64306,No,iso
3.812465238021216e+39,2.050389510190378e+39,103261502488.93086,No,iso
3.833196670479914e+40,1.0433983085279288e+40,115253637687.60289,No,iso
4.442825060382567e+42,4.1713393263321456e+39,34648057916.6286,No,iso
2.0269098919302744e+43,9.675506399658188e+39,142620629172.92923,No,iso
7.879751979642402e+40,3.6173525194589705e+40,14832262750.070581,No,iso
1.369726307435373e+40,3.240317244402886e+39,25856362700.830463,No,iso
3.7228173270894603e+39,2.006138917229829e+39,147721424981.2957,No,iso
4.967974275238943e+40,3.763291635963186e+39,29085007677.127716,No,iso
3.433565828711353e+40,1.8825157473000236e+40,9532748762.897684,Yes,trip
1.0648217302171969e+40,2.1296773537844628e+39,181816670306.9985,No,iso
6.915740370312924e+40,1.5925411907871173e+40,104932779714.60458,No,iso
1.5199670549524775e+42,8.124518456055318e+39,20842629451.70353,No,iso
1.4650174611535703e+41,7.391631249736099e+39,70819436532.90562,No,iso
2.6283841066955612e+40,4.608789497885717e+39,33484444147.54222,No,iso
5.1821520032148427e+39,5.07468183903862e+39,15439243310.85467,No,iso
1.3425664362469748e+40,6.353421448214523e+39,64406684747.7973,No,iso
1.844230383951569e+41,1.7294251339313078e+41,19958486035.955826,No,trip
5.470245478798935e+40,9.954618137474072e+39,141703725807.13055,No,iso
5.27377702623394e+42,4.6907549161352305e+41,11406539909.12726,Yes,iso
3.21212927492907e+42,1.6115468868381501e+40,27227702009.45223,No,iso
2.185262447897158e+40,7.04128698785913e+39,943734618633.7681,No,iso
6.779206658452777e+39,2.0816871945329986e+39,54827864821.36425,No,iso
6.58737029706384e+41,7.630183945303083e+39,42966116722.54099,No,iso
2.9801010492503136e+43,2.7329450916575523e+39,61157735720.41772,No,iso
1.3344292077846437e+40,9.120898214700419e+39,320746350318.3682,No,iso
3.0924010158113286e+41,4.5294790587249194e+39,106290003826.84457,No,iso
3.704458429135572e+42,9.332844630463462e+39,48685977748.56957,No,iso
8.324912888336605e+40,5.65728028226147e+39,83041046389.75098,No,iso
1.8447105397442092e+41,5.791102526116121e+39,58626144483.91855,No,iso
4.2163045040899767e+39,2.269103298183807e+39,120544624457.18063,No,iso
2.470243384166607e+42,3.660905474297271e+39,50266963116.48683,No,iso
