M1,M2,t_merger,Merger,Redshift,Type,BH1-ID,BH2-ID
7771988.636363638,3401264.2045454546,4478002480.300879,Yes,1.4416164979632402,iso,9223372036529203878,9223372036911134467
1910838.0681818184,1226916.1931818184,182510459166.47546,No,0,iso,9223372036769649682,9223372037822329102
12322670.454545455,3571178.9772727275,1942949101.8178108,Yes,3.3201592422003516,iso,9223372036809124760,9223372037776226563
96668607.95454547,2194573.863636364,11810918074.442772,Yes,0.15442709400362226,iso,9223372037311228657,9223372037465258798
9595383.522727273,1263227.272727273,47061741262.051315,No,0,iso,9223372036614203299,9223372037759018815
19107812.5,6788948.863636364,4536216256.63898,Yes,1.4195703648834628,iso,9223372036858496934,9223372037348250917
26361931.81818182,1481605.1136363638,30637922551.46387,No,0,iso,9223372036493298104,9223372037717449983
30263352.272727277,2181775.5681818184,6680478710.3838415,Yes,0.8303048443606386,iso,1652210322509839276,9223372037425338295
10941548.295454547,1174829.5454545454,84999283432.26555,No,0,iso,5804731162285733997,9223372037652405229
45954261.36363637,3301434.659090909,9830889582.726324,Yes,0.3526627893942251,iso,9223372036357180675,9223372037157147554
6511988.636363637,2710710.227272727,8790254186.01106,Yes,0.4817864568118382,iso,9223372036627660214,9223372036821904751
1422386.3636363638,1364579.5454545454,17313071607.680325,No,0,iso,9223372037796655350,9223372037857933032
2486789.772727273,2006732.9545454544,9255611707.80797,Yes,0.4214145776664744,iso,9223372037222839621,9223372037566469275
11382088.06818182,3795667.6136363638,38376346631.13579,No,0,iso,9223372036755377666,9223372036778210200
1755553.977272727,1353400.5681818181,1950496058.6576004,Yes,3.308908375903987,iso,9223372037430382613,9223372037777462820
140977556.81818184,1203009.9431818184,30991630284.65355,No,0,iso,9223372036551351015,9223372037499775033
4005056.8181818184,1037904.8295454545,275068868981.828,No,0,iso,9223372037535515202,9223372037612166140
37283664.77272727,2267428.977272727,117268678772.33731,No,0,iso,9223372036646994383,9223372037273619212
145497159.09090912,5626789.772727273,18917940951.78611,No,0,iso,9223372036824750570,9223372037287828963
32675426.13636364,4240525.568181818,59806699131.57259,No,0,iso,9223372036817702121,9223372037301125121
5424446.022727273,1664147.7272727273,39064195536.33781,No,0,trip,9223372036613355638,9223372036903693803
38114488.63636363,1751661.9318181819,50818139883.4911,No,0,iso,9223372036471389040,9223372037597790002
135019460.22727275,4863409.090909091,3250419777.144019,Yes,2.0481299162433206,iso,9223372036872331693,9223372037122443243
38988920.45454545,1128899.1477272727,6961180771.911599,Yes,0.7748331054027164,iso,9223372037084985123,9223372037920535464
3279076.7045454546,1363758.5227272727,41937343313.54888,No,0,iso,9223372036680896536,9223372036745770920
12583849.431818182,10264346.590909092,427406909454.1833,No,0,iso,9223372036726690893,9223372037353466665
72504261.36363636,19023011.363636363,4704203230.4635315,Yes,1.3584110499722595,iso,9223372036817778456,9223372037393915510
33497159.09090909,1640809.6590909092,6871132786.4589405,Yes,0.7922489319497846,iso,9223372036713588938,9223372037202930590
4323906.25,1162796.875,34395335419.494286,No,0,iso,9223372037263214480,9223372037363749798
2295397.727272727,1027258.5227272726,5070145123.866241,Yes,1.2364992578650225,iso,9223372037466731671,9223372038078098419
32253977.272727277,18285937.5,6046529747.937851,Yes,0.9699303258370854,iso,9223372037035222441,9223372038174006630
6702144.886363637,1756250.0000000002,289079547779.63306,No,0,iso,9223372036451155678,9223372036872991649
145850852.27272728,1857230.1136363638,9716882678.102125,Yes,0.36581451381783786,trip,9223372037514935971,9223372037703750230
6591250.0,1026406.2500000001,2130633396.6235874,Yes,3.0600923848245123,iso,9223372036595427785,9223372037617291763
10404488.636363637,1689829.5454545454,62964022217.26294,No,0,trip,9223372036556848228,9223372037416170226
86338494.31818181,6369928.9772727275,14210595816.119732,No,0,iso,9223372036656729814,9223372039882599317
2935625.0,1567045.4545454546,56022957323.47239,No,0,iso,9223372037084150039,9223372037843111556
13740426.136363639,4198579.545454545,11636971236.673426,Yes,0.16988400260897707,iso,9223372036853765489,9223372037278531696
7109971.590909091,1463309.6590909092,33039432141.763256,No,0,iso,9223372037443822624,9223372037622439415
97598721.59090908,53844602.27272727,254496047428.72284,No,0,iso,9223372036661501976,9223372038007242864
12894971.590909094,5806818.181818182,53647705204.34318,No,0,iso,9223372036785776917,9223372037471340234
29415198.863636363,7106036.931818182,88768902750.52747,No,0,iso,9223372037148046161,9223372038138080192
12001519.886363639,2159332.3863636362,7572705732.976303,Yes,0.6650383932218599,iso,9223372036815257642,9223372036911134467
19158380.681818184,6348252.840909092,23625050972.003918,No,0,iso,3087267141401872192,9223372037104936529
52941193.18181818,6838224.431818183,6844240726.171181,Yes,0.7975180143845675,iso,9223372036897400090,9223372037354467884
16437073.863636363,2448607.9545454546,919038401184.6783,No,0,trip,9223372036783515532,9223372037442445899
22134375.0,17536221.590909094,335248820212.72394,No,0,trip,9223372036910490870,9223372037444191263
10071974.431818182,6157173.295454545,3082904214.4825644,Yes,2.160462142398103,iso,9223372036497807502,9223372037350208851
55435085.22727273,2559431.8181818184,82609158771.99754,No,0,iso,9223372037254497425,9223372038174006630
2283423.2954545454,1239767.0454545456,21754831747.23917,No,0,iso,9223372037709516465,9223372037986679453
2588764.2045454546,1907613.6363636365,44684725425.08007,No,0,iso,9223372037343245320,9223372038121989051
9638423.295454547,5897500.0,214178418857.27402,No,0,iso,9223372036617427688,9223372037293497262
19090482.954545457,4677457.386363637,73541997706.24774,No,0,iso,9223372036665109207,9223372037351583360
286578125.00000006,1618551.1363636365,32511174046.907322,No,0,iso,9223372037046953439,9223372039116183002
11261463.068181818,1912443.1818181816,27887844696.94405,No,0,iso,9223372037718363204,9223372037993206544
23876988.636363633,2217201.7045454546,1284130162394.6812,No,0,iso,9223372037107667060,9223372037118998295
41700142.04545455,3655241.4772727275,60615400357.95019,No,0,iso,9223372036518551760,9223372037013874470
9992088.068181818,3982315.3409090913,2602454524.134317,Yes,2.5466192386596718,iso,6510822283028942712,9223372037511737684
12398394.886363635,1827627.840909091,106844884428.6074,No,0,iso,226793090030800222,9223372036986110498
29294886.363636367,2936434.659090909,72458185724.43913,No,0,iso,9223372036503799400,9223372036951564454
101972443.18181819,2562840.909090909,48072286615.05279,No,0,iso,9223372036662072404,9223372037986650182
8642457.386363637,2954176.1363636367,9900901225.899302,Yes,0.344695664328337,iso,9223372037023377264,9223372037857933032
9093252.840909092,5801321.022727273,14019788372.748999,No,0,iso,9223372036615044720,9223372037553174615
200136363.63636363,1264765.625,5745423150.234979,Yes,1.0445107012682073,iso,9223372037236412317,9223372038144472895
7485880.681818182,3210639.204545454,219434981578.09933,No,0,iso,9223372036651410843,9223372037191146216
23327982.954545453,6774062.5,484643317706.96924,No,0,trip,9223372036719477778,9223372036982152488
3217613.6363636362,2438892.0454545454,7739894071.750608,Yes,0.6373357956242968,trip,9223372037181860483,9223372037813446030
103663494.31818181,1967670.4545454548,63388311274.27545,No,0,iso,9223372037003643755,9223372037809922686
15163068.181818184,7707968.75,107890086520.34834,No,0,iso,9223372036555270954,9223372036961716814
8432684.659090908,2016306.8181818184,1202473385481.943,No,0,iso,9223372036654022938,9223372037933359539
242748579.54545453,13881846.590909094,46921523430.52912,No,0,trip,9223372036444230620,9223372036639888014
163453125.0,2626534.090909091,7347129762.846671,Yes,0.7039176241726403,trip,9223372036496642572,9223372037200830238
9419815.340909092,4548536.931818182,1992524063.260809,Yes,3.247544585642328,trip,9223372036495869121,9223372036753796372
2304303.9772727275,1321156.25,614968302004.022,No,0,iso,9223372037122708204,9223372037488019122
12763053.977272727,1934318.181818182,9147476605.275528,Yes,0.43503898275319125,iso,9223372037198079318,9223372037693219662
157198863.63636363,6987002.840909091,304243356758.10986,No,0,trip,9223372037541183311,9223372038007242864
4805951.704545455,3658252.8409090913,1987414715.9952314,Yes,3.2548900605488202,iso,9223372036949972794,9223372037655001668
145684659.0909091,11630198.863636363,51408147435.59286,No,0,iso,9223372036436920400,9223372036611262616
8438394.886363637,1016009.9431818184,573432713090.022,No,0,iso,9223372037121778158,9223372037646170658
6706335.227272728,3150894.8863636367,8381466220.583057,Yes,0.5388565501781577,iso,9223372036555418049,9223372037130440477
2106420.454545455,1064430.3977272727,4888856010.66874,Yes,1.2950807520095953,iso,9223372037591639884,9223372038555161492
100215909.0909091,2837201.7045454546,4041669458.6444964,Yes,1.6228425883073745,iso,9223372036900449553,9223372037438462064
1778991477.2727273,1229001.4204545454,27346028827.286503,No,0,iso,9223372037705294033,9223372037939446326
4041704.5454545454,1506874.9999999998,160915749950.85437,No,0,iso,4137296421219742315,9223372038174277881
110860795.45454547,14093465.909090912,78307794349.72581,No,0,iso,9223372036395626727,9223372037597002179
40666051.13636364,1472045.4545454546,462655209070.3034,No,0,iso,9223372037390823388,9223372037426751774
15623011.363636365,2017926.1363636365,199094807694.85254,No,0,iso,7088310580147864500,9223372036957178186
34381676.13636364,31138210.22727273,175462011067.7969,No,0,iso,4312370956611775097,9223372038520783468
166333806.8181818,3464005.681818182,113095252323.01761,No,0,trip,9223372036556799640,9223372038007242864
2802798.2954545454,1650894.8863636367,76584372774.88762,No,0,trip,9223372037287347385,9223372037432271035
18980255.681818184,1212615.0568181819,53389053244.6367,No,0,iso,9223372036609628743,9223372037717883857
48610795.45454545,11398536.931818184,700079910477.6151,No,0,iso,9223372036321716890,9223372036507725669
65902130.68181819,1483522.727272727,126068172873.55707,No,0,iso,9223372037505950721,9223372037786592201
2240198.8636363638,1724573.8636363638,185976665572.6325,No,0,iso,9223372037444203398,9223372037933040546
3781278.409090909,1128519.8863636365,48371649197.05648,No,0,iso,9223372037218785000,9223372037580615675
9642997.159090908,5028934.659090909,183498117487.55405,No,0,iso,9223372037033906913,9223372037049679543
5556406.250000001,4536392.045454546,90844051495.4687,No,0,iso,9223372037441009831,9223372037516823832
46526988.63636364,1877855.1136363638,50999370246.81485,No,0,iso,8223307042893958708,9223372038512439136
8429034.090909092,4343494.318181818,2037037528.427024,Yes,3.184839985221612,iso,9223372037108094066,9223372037380118329
28137642.045454543,2102187.5,4404565332.7022505,Yes,1.4700913106351394,iso,9223372037151576166,9223372037841519134
2746136.3636363633,1240446.0227272727,186042784194.27853,No,0,iso,9223372037240475543,9223372038528957212
49839630.68181818,24856534.090909094,58492514638.66723,No,0,iso,9223372036961716814,9223372037317141440
349342329.54545456,2089261.3636363635,17629632681.27689,No,0,iso,9223372037882601812,9223372038309779625
21121875.0,5046306.818181818,40679826695.73133,No,0,iso,9223372036483023932,9223372037269289059
1837343.7500000002,1311703.125,6585512581.695529,Yes,0.8498902372487506,iso,9223372036994268115,9223372037265721898
4841235.795454546,1469076.7045454546,7065091630.68635,Yes,0.7551597537949659,trip,9223372037007383406,9223372037717559422
14809801.136363637,1071559.6590909092,9231933203.864832,Yes,0.42437788809688276,trip,9223372036571095457,9223372038624704370
3611207.3863636367,1851292.6136363635,238465514299.977,No,0,iso,9223372036923219861,9223372038359087864
3398267.0454545454,1896747.1590909092,15078308703.20382,No,0,iso,9223372037275799645,9223372037939542086
16029971.590909094,1387015.625,594320564806.158,No,0,iso,9223372036996788191,9223372037932573334
3649389.204545455,2533622.159090909,38850231424.42942,No,0,iso,9223372037439185402,9223372037488711262
2328011.3636363638,1499701.7045454546,22879809155.7993,No,0,iso,9223372037262850611,9223372037894862176
7736605.113636364,2934105.1136363633,250409532580.48465,No,0,iso,7632852074225552447,9223372036658496863
20787642.045454547,5507116.4772727275,194022962353.79758,No,0,iso,9223372036732277958,9223372037071147552
6624431.818181818,1977329.5454545456,93193088016.53531,No,0,iso,9223372036487594230,9223372037587554346
4543068.181818182,3095269.8863636367,4971546533.171993,Yes,1.2679396199682609,trip,9223372037507652823,9223372037549549237
22818181.818181816,12325454.545454545,40362763047.1935,No,0,iso,9223372036737851455,9223372036893737220
34563636.36363637,28602840.90909091,10894220014.004553,Yes,0.23977449591329023,iso,9223372037297260134,9223372037532482803
48270596.590909086,19624289.772727273,5503589238.847689,Yes,1.1089899110269295,iso,6145505441140615995,9223372036886424284
3923394.8863636367,1529857.9545454546,106188422393.06519,No,0,iso,4587284899415659215,9223372036908375701
19743607.954545457,9353664.772727273,239169158413.8843,No,0,iso,9223372036471100915,9223372036911134467
14994602.272727273,9878579.545454547,160811081343.33813,No,0,iso,9223372036470632086,9223372036821904751
19922443.181818184,15447869.318181818,2596861699.882187,Yes,2.551796820903665,iso,9223372037203524339,9223372037518442796
65565340.90909091,1157181.8181818181,54425625326.436966,No,0,iso,9223372036720655070,9223372037208213642
3350738.6363636367,1255488.6363636365,35903232745.018036,No,0,iso,9223372036919628868,9223372038153966231
19688778.40909091,3346448.8636363638,1621257661708.9102,No,0,iso,9223372036672337484,9223372037623904851
17270454.545454543,1933778.4090909094,24207518965.50106,No,0,iso,9223372036818162414,9223372036993840405
722691761.3636364,45977840.90909091,5681479356.246444,Yes,1.061140333370253,iso,9223372037189780826,9223372038435191956
4264062.5,4139005.6818181816,320349261187.53217,No,0,iso,3004577472192827987,9223372037339297179
5555014.204545454,2632428.977272727,13764603513.520796,Yes,0.0003046005839601565,iso,9223372037162841141,9223372037389425885
5501306.818181818,4156349.431818182,34185100898.196907,No,0,iso,9223372036946267327,9223372037707001004
2662599.431818182,1118339.4886363638,68316936322.177505,No,0,iso,9223372037629610890,9223372037701147340
20081960.227272727,4198693.181818183,146585901537.98273,No,0,iso,9223372036619200538,9223372038049441614
3477428.977272727,2564573.8636363638,107347306327.27185,No,0,iso,1153064987425680082,9223372036421886687
9566974.431818182,5953153.40909091,156068023354.65396,No,0,iso,9223372037114891289,9223372037448440392
1993778.409090909,1311059.6590909092,1716768243687.8513,No,0,iso,9223372037507231396,9223372038581404462
21483948.863636363,7599218.75,79111940983.24345,No,0,iso,9223372036495599018,9223372036754437398
